video_id,start_ms,end_ms,center_ms,guard_height
testvideo,101040,101290,101165,-0.02592161084924426
testvideo,101080,101330,101205,-0.03775684961250852
testvideo,101120,101370,101245,-0.05040810629725457
testvideo,101160,101410,101285,-0.057881029322743416
testvideo,101200,101450,101325,-0.06474712863564494
testvideo,101240,101490,101365,-0.072909985269819
testvideo,101280,101530,101405,-0.07382504642009735
testvideo,101320,101570,101445,-0.0699637308716774
testvideo,101360,101610,101485,-0.06814690120518209
testvideo,101400,101650,101525,-0.06512559019029143
testvideo,101440,101690,101565,-0.06083670045648304
testvideo,101480,101730,101605,-0.057606126580919556
testvideo,101520,101770,101645,-0.05466512058462415
testvideo,101560,101810,101685,-0.052300339564681074
testvideo,101600,101850,101725,-0.05156919173896315
testvideo,101640,101890,101765,-0.05090389720031195
testvideo,101680,101930,101805,-0.048104465007782
testvideo,101720,101970,101845,-0.04468198759215221
testvideo,101760,102010,101885,-0.037353076040744795
testvideo,101800,102050,101925,-0.033507924526929855
testvideo,101840,102090,101965,-0.025369974119322656
testvideo,101880,102130,102005,-0.020124956965446483
testvideo,101920,102170,102045,-0.01786855927535467
testvideo,101960,102210,102085,-0.017034955322742473
testvideo,102000,102250,102125,-0.017346749082207687
testvideo,102040,102290,102165,-0.018243823200464266
testvideo,102080,102330,102205,-0.020240449479648065
testvideo,102120,102370,102245,-0.02409176528453829
testvideo,102160,102410,102285,-0.037918593734502806
testvideo,102200,102450,102325,-0.04622478783130648
testvideo,102240,102490,102365,-0.053798208013176946
testvideo,102280,102530,102405,-0.06570440317903248
testvideo,102320,102570,102445,-0.07251352071762086
testvideo,102360,102610,102485,-0.07376044616103172
testvideo,102400,102650,102525,-0.07180295884609221
testvideo,102440,102690,102565,-0.07004874944686888
testvideo,102480,102730,102605,-0.06516822959695541
testvideo,102520,102770,102645,-0.06316808291843957
testvideo,102560,102810,102685,-0.06044642414365493
testvideo,102600,102850,102725,-0.05784096941351887
testvideo,102640,102890,102765,-0.05684165656566617
testvideo,102680,102930,102805,-0.05576914548873899
testvideo,102720,102970,102845,-0.05606313688414435
testvideo,102760,103010,102885,-0.056747764348983744
testvideo,102800,103050,102925,-0.059672050178050974
testvideo,102840,103090,102965,-0.06116986274719236
testvideo,102880,103130,103005,-0.06442107473100933
testvideo,102920,103170,103045,-0.06527657168252125
testvideo,102960,103210,103085,-0.06567501170294623
testvideo,103000,103250,103125,-0.06657158955931661
testvideo,103040,103290,103165,-0.06749987602233884
testvideo,103080,103330,103205,-0.06892421096563336
testvideo,103120,103370,103245,-0.07146745920181273
testvideo,103160,103410,103285,-0.07339508405753543
testvideo,103200,103450,103325,-0.07611454837024212
testvideo,103240,103490,103365,-0.07767053879797459
testvideo,103280,103530,103405,-0.07821783609688282
testvideo,103320,103570,103445,-0.07823946007660458
testvideo,103360,103610,103485,-0.07737216992037639
testvideo,103400,103650,103525,-0.0769908390939236
testvideo,103440,103690,103565,-0.0773579403758049
testvideo,103480,103730,103605,-0.07834417372941974
testvideo,103520,103770,103645,-0.08093837967940742
testvideo,103560,103810,103685,-0.0837667179959161
testvideo,103600,103850,103725,-0.08672647178173068
testvideo,103640,103890,103765,-0.08124138973653318
testvideo,103680,103930,103805,-0.07546017318964006
testvideo,103720,103970,103845,-0.06323094027382989
testvideo,103760,104010,103885,-0.050800280911581855
testvideo,103800,104050,103925,-0.04053679321493423
testvideo,103840,104090,103965,-0.03489730320870877
testvideo,103880,104130,104005,-0.034492632374167456
testvideo,103920,104170,104045,-0.034722202590533664
testvideo,103960,104210,104085,-0.03385841420718602
testvideo,104000,104250,104125,-0.03219756271157946
testvideo,104040,104290,104165,-0.027171928435564038
testvideo,104080,104330,104205,-0.025404259562492374
testvideo,104120,104370,104245,-0.019013449549674988
testvideo,104160,104410,104285,-0.0074145453316824894
testvideo,104200,104450,104325,-0.008604620184217189
testvideo,104240,104490,104365,-0.011459004133939753
testvideo,104280,104530,104405,-0.015804426744580283
testvideo,104320,104570,104445,-0.020226769149303447
testvideo,104360,104610,104485,-0.028942546674183448
testvideo,104400,104650,104525,-0.03755965616021839
testvideo,104440,104690,104565,-0.04715290027005333
testvideo,104480,104730,104605,-0.06198598816990854
testvideo,104520,104770,104645,-0.07030915655195713
testvideo,104560,104810,104685,-0.08034728041716985
testvideo,104600,104850,104725,-0.08134659699031284
testvideo,104640,104890,104765,-0.08158129453659056
testvideo,104680,104930,104805,-0.07821401022374627
testvideo,104720,104970,104845,-0.07477784343063827
testvideo,104760,105010,104885,-0.06877254801137103
testvideo,104800,105050,104925,-0.06401877743857246
testvideo,104840,105090,104965,-0.06110139191150664
testvideo,104880,105130,105005,-0.05687894858419894
testvideo,104920,105170,105045,-0.054913746193051324
testvideo,104960,105210,105085,-0.05443794812474932
testvideo,105000,105250,105125,-0.057182397161211304
testvideo,105040,105290,105165,-0.060603620750563504
testvideo,105080,105330,105205,-0.06402816437184812
testvideo,105120,105370,105245,-0.06615815311670303
testvideo,105160,105410,105285,-0.06761309131979942
testvideo,105200,105450,105325,-0.06613382909979142
testvideo,105240,105490,105365,-0.06247029985700336
testvideo,105280,105530,105405,-0.05671527609229088
testvideo,105320,105570,105445,-0.05249827168881894
testvideo,105360,105610,105485,-0.05009203776717187
testvideo,105400,105650,105525,-0.0451507376773017
testvideo,105440,105690,105565,-0.047138752681868415
testvideo,105480,105730,105605,-0.05164346311773573
testvideo,105520,105770,105645,-0.061206156387925155
testvideo,105560,105810,105685,-0.06410084478557111
testvideo,105600,105850,105725,-0.07098808245999474
testvideo,105640,105890,105765,-0.07685348178659167
testvideo,105680,105930,105805,-0.08194830587932042
testvideo,105720,105970,105845,-0.08427920192480089
testvideo,105760,106010,105885,-0.08397639915347102
testvideo,105800,106050,105925,-0.08592037643705099
testvideo,105840,106090,105965,-0.08754120554242815
testvideo,105880,106130,106005,-0.08648694413048881
testvideo,105920,106170,106045,-0.08419407904148102
testvideo,105960,106210,106085,-0.08217370137572286
testvideo,106000,106250,106125,-0.07865189228739054
testvideo,106040,106290,106165,-0.07688495942524498
testvideo,106080,106330,106205,-0.07499841281345909
testvideo,106120,106370,106245,-0.0747285336256027
testvideo,106160,106410,106285,-0.0749184228479862
testvideo,106200,106450,106325,-0.0750128626823425
testvideo,106240,106490,106365,-0.07676080295017787
testvideo,106280,106530,106405,-0.0779938953263419
testvideo,106320,106570,106445,-0.08013217896223068
testvideo,106360,106610,106485,-0.08111343160271645
testvideo,106400,106650,106525,-0.08169818297028543
testvideo,106440,106690,106565,-0.08188828825950623
testvideo,106480,106730,106605,-0.08189480645315987
testvideo,106520,106770,106645,-0.08112394383975438
testvideo,106560,106810,106685,-0.07861426100134852
testvideo,106600,106850,106725,-0.07761944830417633
testvideo,106640,106890,106765,-0.07576040497847966
testvideo,106680,106930,106805,-0.07487383697714124
testvideo,106720,106970,106845,-0.07465847900935584
testvideo,106760,107010,106885,-0.07664325088262558
testvideo,106800,107050,106925,-0.07889973372220993
testvideo,106840,107090,106965,-0.08318897443158287
testvideo,106880,107130,107005,-0.08646721499306816
testvideo,106920,107170,107045,-0.0896605636392321
testvideo,106960,107210,107085,-0.08794493973255157
testvideo,107000,107250,107125,-0.085291663184762
testvideo,107040,107290,107165,-0.08183978497982025
testvideo,107080,107330,107205,-0.07671888598373958
testvideo,107120,107370,107245,-0.07165564596652985
testvideo,107160,107410,107285,-0.0687052719295025
testvideo,107200,107450,107325,-0.06787431426346305
testvideo,107240,107490,107365,-0.06725199148058894
testvideo,107280,107530,107405,-0.06714227582727161
testvideo,107320,107570,107445,-0.06526764588696618
testvideo,107360,107610,107485,-0.061279941350221655
testvideo,107400,107650,107525,-0.058653151616454145
testvideo,107440,107690,107565,-0.05517382547259333
testvideo,107480,107730,107605,-0.04969164516244617
testvideo,107520,107770,107645,-0.048614695668220534
testvideo,107560,107810,107685,-0.04899137786456518
testvideo,107600,107850,107725,-0.05082938820123674
testvideo,107640,107890,107765,-0.05252378620207311
testvideo,107680,107930,107805,-0.053659954241343906
testvideo,107720,107970,107845,-0.05393792901720322
testvideo,107760,108010,107885,-0.05400704486029491
testvideo,107800,108050,107925,-0.05207499302923681
testvideo,107840,108090,107965,-0.05067018419504168
testvideo,107880,108130,108005,-0.04773778149059843
testvideo,107920,108170,108045,-0.046785856996263794
testvideo,107960,108210,108085,-0.04589271971157621
testvideo,108000,108250,108125,-0.045364774763584165
testvideo,108040,108290,108165,-0.04529675468802455
testvideo,108080,108330,108205,-0.04536368511617187
testvideo,108120,108370,108245,-0.04490093461104805
testvideo,108160,108410,108285,-0.04427452811173033
testvideo,108200,108450,108325,-0.042511999607086196
testvideo,108240,108490,108365,-0.040942516177892706
testvideo,108280,108530,108405,-0.03885265626013281
testvideo,108320,108570,108445,-0.036061327372278504
testvideo,108360,108610,108485,-0.03450607189110348
testvideo,108400,108650,108525,-0.03449788875877857
testvideo,108440,108690,108565,-0.03515657037496567
testvideo,108480,108730,108605,-0.03569538705050945
testvideo,108520,108770,108645,-0.038091348750250664
testvideo,108560,108810,108685,-0.039911534105028415
testvideo,108600,108850,108725,-0.04163412111146109
testvideo,108640,108890,108765,-0.041066607460379614
testvideo,108680,108930,108805,-0.039893932640552535
testvideo,108720,108970,108845,-0.03615973038332806
testvideo,108760,109010,108885,-0.03186418328966416
testvideo,108800,109050,108925,-0.026945484536034757
testvideo,108840,109090,108965,-0.021729350090026873
testvideo,108880,109130,109005,-0.02145501598715782
testvideo,108920,109170,109045,-0.02173325419425964
testvideo,108960,109210,109085,-0.027048760226794644
testvideo,109000,109250,109125,-0.032245787126677375
testvideo,109040,109290,109165,-0.03968439996242522
testvideo,109080,109330,109205,-0.04463452287018298
testvideo,109120,109370,109245,-0.047837009653449045
testvideo,109160,109410,109285,-0.049372700708253045
testvideo,109200,109450,109325,-0.047627363886152
testvideo,109240,109490,109365,-0.046206258237361894
testvideo,109280,109530,109405,-0.04513055272400377
testvideo,109320,109570,109445,-0.04362866282463072
testvideo,109360,109610,109485,-0.041934643472943976
testvideo,109400,109650,109525,-0.0413487617458616
testvideo,109440,109690,109565,-0.04298351518809797
testvideo,109480,109730,109605,-0.04381291754543783
testvideo,109520,109770,109645,-0.04473059251904488
testvideo,109560,109810,109685,-0.04774896800518037
testvideo,109600,109850,109725,-0.05104333800928935
testvideo,109640,109890,109765,-0.05484820476600104
testvideo,109680,109930,109805,-0.057913836091756814
testvideo,109720,109970,109845,-0.06025449372828005
testvideo,109760,110010,109885,-0.0644362483705793
testvideo,109800,110050,109925,-0.06683320445673806
testvideo,109840,110090,109965,-0.06815153786114284
testvideo,109880,110130,110005,-0.06798763759434222
testvideo,109920,110170,110045,-0.06744369119405744
testvideo,109960,110210,110085,-0.06734309877668108
testvideo,110000,110250,110125,-0.06745623903615135
testvideo,110040,110290,110165,-0.06740474275180271
testvideo,110080,110330,110205,-0.06796008720993996
testvideo,110120,110370,110245,-0.0679012481123209
testvideo,110160,110410,110285,-0.06830766983330251
testvideo,110200,110450,110325,-0.06960504821368627
testvideo,110240,110490,110365,-0.06822124762194501
testvideo,110280,110530,110405,-0.0654808431863785
testvideo,110320,110570,110445,-0.06359133124351504
testvideo,110360,110610,110485,-0.06246233731508258
testvideo,110400,110650,110525,-0.060309680444853686
testvideo,110440,110690,110565,-0.05974998857293813
testvideo,110480,110730,110605,-0.06026679277420048
testvideo,110520,110770,110645,-0.06022621132433417
testvideo,110560,110810,110685,-0.06030676141381268
testvideo,110600,110850,110725,-0.06126911512443001
testvideo,110640,110890,110765,-0.06257512313979016
testvideo,110680,110930,110805,-0.06357700058392117
testvideo,110720,110970,110845,-0.06626505777239802
testvideo,110760,111010,110885,-0.06753034517169001
testvideo,110800,111050,110925,-0.0688321058239256
testvideo,110840,111090,110965,-0.06867741686957228
testvideo,110880,111130,111005,-0.06789082927363263
testvideo,110920,111170,111045,-0.06629836745560172
testvideo,110960,111210,111085,-0.06374115124344829
testvideo,111000,111250,111125,-0.059534724269594476
testvideo,111040,111290,111165,-0.058013930916786194
testvideo,111080,111330,111205,-0.057822895901543755
testvideo,111120,111370,111245,-0.0641365423798561
testvideo,111160,111410,111285,-0.06709560379385948
testvideo,111200,111450,111325,-0.07032099552452564
testvideo,111240,111490,111365,-0.07943340923104968
testvideo,111280,111530,111405,-0.08663611752646312
testvideo,111320,111570,111445,-0.09483203105628492
testvideo,111360,111610,111485,-0.09796356596052647
testvideo,111400,111650,111525,-0.0968038570135832
testvideo,111440,111690,111565,-0.09246911321367537
testvideo,111480,111730,111605,-0.08360881677695683
testvideo,111520,111770,111645,-0.07314386325223103
testvideo,111560,111810,111685,-0.06462732329964635
testvideo,111600,111850,111725,-0.058502636849880205
testvideo,111640,111890,111765,-0.050320167626653374
testvideo,111680,111930,111805,-0.05837278706686834
testvideo,111720,111970,111845,-0.0636719592979976
testvideo,111760,112010,111885,-0.049000386148691163
testvideo,111800,112050,111925,-0.04121835902333259
testvideo,111840,112090,111965,-0.03272737775530134
testvideo,111880,112130,112005,-0.026684113911220022
testvideo,111920,112170,112045,-0.01906744710036688
testvideo,111960,112210,112085,-0.024486768990755102
testvideo,112000,112250,112125,-0.03491246886551383
testvideo,112040,112290,112165,-0.0570106889520373
testvideo,112080,112330,112205,-0.06670326633112775
testvideo,112120,112370,112245,-0.07412670552730563
testvideo,112160,112410,112285,-0.08068933337926867
testvideo,112200,112450,112325,-0.08473176322877411
testvideo,112240,112490,112365,-0.08767842501401904
testvideo,112280,112530,112405,-0.08968717711312434
testvideo,112320,112570,112445,-0.09001900255680087
testvideo,112360,112610,112485,-0.08683800511062147
testvideo,112400,112650,112525,-0.08451733179390433
testvideo,112440,112690,112565,-0.08072467707097533
testvideo,112480,112730,112605,-0.07181087987763543
testvideo,112520,112770,112645,-0.06434727779456549
testvideo,112560,112810,112685,-0.05874753424099516
testvideo,112600,112850,112725,-0.055378148332238225
testvideo,112640,112890,112765,-0.0536359250545502
testvideo,112680,112930,112805,-0.050333025200026395
testvideo,112720,112970,112845,-0.05031960564000267
testvideo,112760,113010,112885,-0.051295795610972826
testvideo,112800,113050,112925,-0.05050389654934409
testvideo,112840,113090,112965,-0.04786943830549718
testvideo,112880,113130,113005,-0.04083896747657234
testvideo,112920,113170,113045,-0.0348611218588693
testvideo,112960,113210,113085,-0.029204677258219045
testvideo,113000,113250,113125,-0.020533539354801178
testvideo,113040,113290,113165,-0.01609439030289649
testvideo,113080,113330,113205,-0.01032868666308266
testvideo,113120,113370,113245,-0.013611687081200715
testvideo,113160,113410,113285,-0.018580977405820553
testvideo,113200,113450,113325,-0.027406979352235784
testvideo,113240,113490,113365,-0.03401840105652808
testvideo,113280,113530,113405,-0.040343474596738815
testvideo,113320,113570,113445,-0.04991233561720167
testvideo,113360,113610,113485,-0.053394587976591926
testvideo,113400,113650,113525,-0.05687773227691652
testvideo,113440,113690,113565,-0.059748630970716504
testvideo,113480,113730,113605,-0.06250479072332385
testvideo,113520,113770,113645,-0.06640563692365377
testvideo,113560,113810,113685,-0.06873091203825818
testvideo,113600,113850,113725,-0.06898051500320439
testvideo,113640,113890,113765,-0.07034493796527388
testvideo,113680,113930,113805,-0.07032161951065066
testvideo,113720,113970,113845,-0.06843018318925588
testvideo,113760,114010,113885,-0.06497033366135191
testvideo,113800,114050,113925,-0.061987600156239116
testvideo,113840,114090,113965,-0.06269942782819274
testvideo,113880,114130,114005,-0.06340624019503596
testvideo,113920,114170,114045,-0.06430470091956005
testvideo,113960,114210,114085,-0.061636098793574776
testvideo,114000,114250,114125,-0.05326937564781737
testvideo,114040,114290,114165,-0.02414850331842904
testvideo,114080,114330,114205,-0.008188858628273059
testvideo,114120,114370,114245,0.010567642748355827
testvideo,114160,114410,114285,0.047293763075556036
testvideo,114200,114450,114325,0.06628236813204627
testvideo,114240,114490,114365,0.07547686062753198
testvideo,114280,114530,114405,0.07241231389343737
testvideo,114320,114570,114445,0.05308554694056511
testvideo,114360,114610,114485,0.030792698264122006
testvideo,114400,114650,114525,0.018723998750959123
testvideo,114440,114690,114565,0.005531368777155869
testvideo,114480,114730,114605,-0.0070576295256614685
testvideo,114520,114770,114645,-0.01997156813740731
testvideo,114560,114810,114685,-0.020192146301269538
testvideo,114600,114850,114725,-0.015981444290706085
testvideo,114640,114890,114765,-0.02141700259276799
testvideo,114680,114930,114805,-0.026639718562364564
testvideo,114720,114970,114845,-0.030040849000215513
testvideo,114760,115010,114885,-0.03192740465913498
testvideo,114800,115050,114925,-0.03608152057443344
testvideo,114840,115090,114965,-0.0391231562410082
testvideo,114880,115130,115005,-0.04397617094218728
testvideo,114920,115170,115045,-0.046451266855001436
testvideo,114960,115210,115085,-0.05181906265871865
testvideo,115000,115250,115125,-0.0533012045281274
testvideo,115040,115290,115165,-0.05150546985013144
testvideo,115080,115330,115205,-0.051693188026547446
testvideo,115120,115370,115245,-0.05228747054934503
testvideo,115160,115410,115285,-0.05270857550203803
testvideo,115200,115450,115325,-0.054402055484907993
testvideo,115240,115490,115365,-0.05500586969511852
testvideo,115280,115530,115405,-0.05656886473298074
testvideo,115320,115570,115445,-0.05744315683841707
testvideo,115360,115610,115485,-0.058851037174463286
testvideo,115400,115650,115525,-0.06121412558215005
testvideo,115440,115690,115565,-0.0637804503951754
testvideo,115480,115730,115605,-0.0684821605682373
testvideo,115520,115770,115645,-0.07123195938766003
testvideo,115560,115810,115685,-0.07315797172486783
testvideo,115600,115850,115725,-0.0766254791191646
testvideo,115640,115890,115765,-0.0773201265505382
testvideo,115680,115930,115805,-0.07821433671883174
testvideo,115720,115970,115845,-0.0797637291252613
testvideo,115760,116010,115885,-0.07958574779331684
testvideo,115800,116050,115925,-0.0782209507056645
testvideo,115840,116090,115965,-0.07553524204662868
testvideo,115880,116130,116005,-0.07089462876319887
testvideo,115920,116170,116045,-0.06408826820552352
testvideo,115960,116210,116085,-0.05988662689924242
testvideo,116000,116250,116125,-0.05167091105665483
testvideo,116040,116290,116165,-0.048520109483173965
testvideo,116080,116330,116205,-0.04679040823663987
testvideo,116120,116370,116245,-0.04817870259284975
testvideo,116160,116410,116285,-0.04962617531418803
testvideo,116200,116450,116325,-0.05172046832740309
testvideo,116240,116490,116365,-0.05262123899800438
testvideo,116280,116530,116405,-0.05088839786393303
testvideo,116320,116570,116445,-0.04232501424849035
testvideo,116360,116610,116485,-0.039592582732439055
testvideo,116400,116650,116525,-0.04011469520628454
testvideo,116440,116690,116565,-0.03702466402735031
testvideo,116480,116730,116605,-0.03353289408343181
testvideo,116520,116770,116645,-0.023454029113054296
testvideo,116560,116810,116685,-0.018399240449070958
testvideo,116600,116850,116725,-0.014236859977245359
testvideo,116640,116890,116765,-0.0027841521160943327
testvideo,116680,116930,116805,0.007632885660443979
testvideo,116720,116970,116845,0.009557798504829407
testvideo,116760,117010,116885,-0.004964396357536323
testvideo,116800,117050,116925,-0.015119502320885648
testvideo,116840,117090,116965,-0.028906954186303253
testvideo,116880,117130,117005,-0.03429967164993285
testvideo,116920,117170,117045,-0.04299462693078176
testvideo,116960,117210,117085,-0.0553977619856596
testvideo,117000,117250,117125,-0.0616918858140707
testvideo,117040,117290,117165,-0.06585197363580977
testvideo,117080,117330,117205,-0.0739824516432626
testvideo,117120,117370,117245,-0.08311112012181963
testvideo,117160,117410,117285,-0.0909800883382559
testvideo,117200,117450,117325,-0.0957514327019453
testvideo,117240,117490,117365,-0.09420972317457199
testvideo,117280,117530,117405,-0.09414568330560412
testvideo,117320,117570,117445,-0.0928192926304681
testvideo,117360,117610,117485,-0.07068898901343346
testvideo,117400,117650,117525,-0.05996118672192097
testvideo,117440,117690,117565,-0.051640572026371956
testvideo,117480,117730,117605,-0.03810370181288038
testvideo,117520,117770,117645,-0.031841473920004706
testvideo,117560,117810,117685,-0.02980715887887136
testvideo,117600,117850,117725,-0.04702178575098514
testvideo,117640,117890,117765,-0.05899958685040475
testvideo,117680,117930,117805,-0.07430789513247353
testvideo,117720,117970,117845,-0.08227254237447466
testvideo,117760,118010,117885,-0.09052356438977378
testvideo,117800,118050,117925,-0.09852266311645508
testvideo,117840,118090,117965,-0.10127569921314716
testvideo,117880,118130,118005,-0.10622998433453697
testvideo,117920,118170,118045,-0.10929592166628156
testvideo,117960,118210,118085,-0.11254971155098506
testvideo,118000,118250,118125,-0.11258834227919579
testvideo,118040,118290,118165,-0.11192608810961248
testvideo,118080,118330,118205,-0.11031320903982438
testvideo,118120,118370,118245,-0.1078874617815018
testvideo,118160,118410,118285,-0.10496923540319718
testvideo,118200,118450,118325,-0.10099168308079245
testvideo,118240,118490,118365,-0.09847347252070907
testvideo,118280,118530,118405,-0.0957011003047228
testvideo,118320,118570,118445,-0.09232566612107414
testvideo,118360,118610,118485,-0.09001212034906658
testvideo,118400,118650,118525,-0.0851045846939087
testvideo,118440,118690,118565,-0.08377433940768245
testvideo,118480,118730,118605,-0.08256731182336809
testvideo,118520,118770,118645,-0.08089193914617812
testvideo,118560,118810,118685,-0.08054963605744501
testvideo,118600,118850,118725,-0.08124234208038879
testvideo,118640,118890,118765,-0.08259410597383979
testvideo,118680,118930,118805,-0.08364024944603445
testvideo,118720,118970,118845,-0.08371899809156148
testvideo,118760,119010,118885,-0.0831463911703655
testvideo,118800,119050,118925,-0.08146397130829951
testvideo,118840,119090,118965,-0.08027562312781811
testvideo,118880,119130,119005,-0.07985599152743816
testvideo,118920,119170,119045,-0.08007430178778514
testvideo,118960,119210,119085,-0.07878724804946355
testvideo,119000,119250,119125,-0.0773816215140479
testvideo,119040,119290,119165,-0.07672823034226892
testvideo,119080,119330,119205,-0.07476953044533728
testvideo,119120,119370,119245,-0.07115925635610305
testvideo,119160,119410,119285,-0.06678452023438043
testvideo,119200,119450,119325,-0.06380048607076917
testvideo,119240,119490,119365,-0.058736586943268776
testvideo,119280,119530,119405,-0.05768085829913616
testvideo,119320,119570,119445,-0.05729727819561958
testvideo,119360,119610,119485,-0.05933350750378202
testvideo,119400,119650,119525,-0.06370374134608678
testvideo,119440,119690,119565,-0.05981476604938507
testvideo,119480,119730,119605,-0.05514006875455378
testvideo,119520,119770,119645,-0.05181921832263468
testvideo,119560,119810,119685,-0.04350078957421439
testvideo,119600,119850,119725,-0.03676282508032662
testvideo,119640,119890,119765,-0.03183742293289729
testvideo,119680,119930,119805,-0.031681658700108514
testvideo,119720,119970,119845,-0.026888964697718613
testvideo,119760,120010,119885,-0.0236083652291979
testvideo,119800,120050,119925,-0.018787579877035943
testvideo,119840,120090,119965,-0.011345305613109027
testvideo,119880,120130,120005,0.00016527250409129057
testvideo,119920,120170,120045,0.0028099790215492526
testvideo,119960,120210,120085,0.0019579295601163988
testvideo,120000,120250,120125,-0.008639767765998821
testvideo,120040,120290,120165,-0.020044797233172817
testvideo,120080,120330,120205,-0.036871813237667084
testvideo,120120,120370,120245,-0.047836709767580025
testvideo,120160,120410,120285,-0.06558275009904589
testvideo,120200,120450,120325,-0.07279428626809803
testvideo,120240,120490,120365,-0.07738056991781507
testvideo,120280,120530,120405,-0.08000984787940976
testvideo,120320,120570,120445,-0.08093537390232085
testvideo,120360,120610,120485,-0.08215403370559213
testvideo,120400,120650,120525,-0.08186397169317515
testvideo,120440,120690,120565,-0.08045387480940135
testvideo,120480,120730,120605,-0.07926577143371104
testvideo,120520,120770,120645,-0.07804501242935658
testvideo,120560,120810,120685,-0.07833382114768028
testvideo,120600,120850,120725,-0.07949962360518319
testvideo,120640,120890,120765,-0.08140806853771212
testvideo,120680,120930,120805,-0.08111761723245896
testvideo,120720,120970,120845,-0.08027999661862853
testvideo,120760,121010,120885,-0.08107110485434535
testvideo,120800,121050,120925,-0.08133214286395486
testvideo,120840,121090,120965,-0.08174065819808421
testvideo,120880,121130,121005,-0.08136336079665597
testvideo,120920,121170,121045,-0.08415813371539121
testvideo,120960,121210,121085,-0.08565198071300989
testvideo,121000,121250,121125,-0.08699301310947967
testvideo,121040,121290,121165,-0.08705860163484304
testvideo,121080,121330,121205,-0.08683866049562182
testvideo,121120,121370,121245,-0.08613443002104759
testvideo,121160,121410,121285,-0.08563302829861642
testvideo,121200,121450,121325,-0.08459001034498216
testvideo,121240,121490,121365,-0.0836249589920044
testvideo,121280,121530,121405,-0.08386947427477155
testvideo,121320,121570,121445,-0.08211314119398597
testvideo,121360,121610,121485,-0.08189599402248861
testvideo,121400,121650,121525,-0.08179046213626862
testvideo,121440,121690,121565,-0.08130561028208051
testvideo,121480,121730,121605,-0.08084498132978167
testvideo,121520,121770,121645,-0.08086912520229816
testvideo,121560,121810,121685,-0.0820084884762764
testvideo,121600,121850,121725,-0.08348204754292965
testvideo,121640,121890,121765,-0.08466965385845729
testvideo,121680,121930,121805,-0.08527804911136627
testvideo,121720,121970,121845,-0.08503307402133942
testvideo,121760,122010,121885,-0.08429901674389842
testvideo,121800,122050,121925,-0.08412994444370271
testvideo,121840,122090,121965,-0.08344309670584542
testvideo,121880,122130,122005,-0.0833848799977984
testvideo,121920,122170,122045,-0.0815839959042413
testvideo,121960,122210,122085,-0.07813361473381522
testvideo,122000,122250,122125,-0.07531389594078067
testvideo,122040,122290,122165,-0.0688900649547577
testvideo,122080,122330,122205,-0.06404495665005278
testvideo,122120,122370,122245,-0.05929349149976461
testvideo,122160,122410,122285,-0.05605522356927396
testvideo,122200,122450,122325,-0.05317412875592709
testvideo,122240,122490,122365,-0.05133309774100782
testvideo,122280,122530,122405,-0.05082521906920841
testvideo,122320,122570,122445,-0.05018906295299529
testvideo,122360,122610,122485,-0.04981392249464989
testvideo,122400,122650,122525,-0.04898064024746417
testvideo,122440,122690,122565,-0.04733620211482048
testvideo,122480,122730,122605,-0.04549051395484381
testvideo,122520,122770,122645,-0.045318616288048896
testvideo,122560,122810,122685,-0.04240944050252439
testvideo,122600,122850,122725,-0.04083217307925226
testvideo,122640,122890,122765,-0.03897421807050705
testvideo,122680,122930,122805,-0.03656190633773804
testvideo,122720,122970,122845,-0.035342848726681295
testvideo,122760,123010,122885,-0.032422825694084174
testvideo,122800,123050,122925,-0.03216612152755262
testvideo,122840,123090,122965,-0.033772611990571036
testvideo,122880,123130,123005,-0.03567909981523244
testvideo,122920,123170,123045,-0.039206353681428115
testvideo,122960,123210,123085,-0.04206854743616923
testvideo,123000,123250,123125,-0.047387685626745224
testvideo,123040,123290,123165,-0.05221366696059704
testvideo,123080,123330,123205,-0.05529231897422245
testvideo,123120,123370,123245,-0.04943796566554477
testvideo,123160,123410,123285,-0.03966335952281952
testvideo,123200,123450,123325,-0.026424355804920186
testvideo,123240,123490,123365,-0.021444449201226224
testvideo,123280,123530,123405,-0.017282424494624138
testvideo,123320,123570,123445,-0.011451546634946547
testvideo,123360,123610,123485,-0.016842418483325423
testvideo,123400,123650,123525,-0.028661780059337616
testvideo,123440,123690,123565,-0.03860422968864441
testvideo,123480,123730,123605,-0.051454955711960806
testvideo,123520,123770,123645,-0.06752048432826996
testvideo,123560,123810,123685,-0.07225798283304487
testvideo,123600,123850,123725,-0.07798369415104389
testvideo,123640,123890,123765,-0.08204096183180808
testvideo,123680,123930,123805,-0.08514122106134893
testvideo,123720,123970,123845,-0.08586160838603973
testvideo,123760,124010,123885,-0.08685994574001858
testvideo,123800,124050,123925,-0.09488807618618014
testvideo,123840,124090,123965,-0.07990824058651924
testvideo,123880,124130,124005,-0.07162602432072164
testvideo,123920,124170,124045,-0.06329450862748283
testvideo,123960,124210,124085,-0.06065748631954193
testvideo,124000,124250,124125,-0.053755519645554695
testvideo,124040,124290,124165,-0.05880677327513696
testvideo,124080,124330,124205,-0.053615132346749333
testvideo,124120,124370,124245,-0.06695774410452165
testvideo,124160,124410,124285,-0.07051668209689006
testvideo,124200,124450,124325,-0.0726003284965243
testvideo,124240,124490,124365,-0.07889341749250892
testvideo,124280,124530,124405,-0.07657668367028239
