video_id,start_ms,end_ms,center_ms,movement
testvideo,40480,40730,40605,0.0638376441727641
testvideo,40520,40770,40645,0.06361209930750371
testvideo,40560,40810,40685,0.05124806395828297
testvideo,40600,40850,40725,0.046582070837313014
testvideo,40640,40890,40765,0.09954246508183277
testvideo,40680,40930,40805,0.14262866062585178
testvideo,40720,40970,40845,0.25953817152625913
testvideo,40760,41010,40885,0.29726101591078546
testvideo,40800,41050,40925,0.358022840923879
testvideo,40840,41090,40965,0.4123029232866881
testvideo,40880,41130,41005,0.3831194427544255
testvideo,40920,41170,41045,0.30856939308076664
testvideo,40960,41210,41085,0.22269770625685267
testvideo,41000,41250,41125,0.19463792725030532
testvideo,41040,41290,41165,0.10255599327052717
testvideo,41080,41330,41205,0.07555721746866799
testvideo,41120,41370,41245,0.05732896004659075
testvideo,41160,41410,41285,0.05238336919849906
testvideo,41200,41450,41325,0.04828355314384403
testvideo,41240,41490,41365,0.06444746553797122
testvideo,41280,41530,41405,0.10022277789746452
testvideo,41320,41570,41445,0.14656987703692603
testvideo,41360,41610,41485,0.19581317648852545
testvideo,41400,41650,41525,0.21689247906856104
testvideo,41440,41690,41565,0.22756290924731135
testvideo,41480,41730,41605,0.21042051455696456
testvideo,41520,41770,41645,0.18107527838972468
testvideo,41560,41810,41685,0.13033965563590905
testvideo,41600,41850,41725,0.09731981054314144
testvideo,41640,41890,41765,0.0731445514921173
testvideo,41680,41930,41805,0.04569908766817005
testvideo,41720,41970,41845,0.031052649477431287
testvideo,41760,42010,41885,0.0546889041387925
testvideo,41800,42050,41925,0.08790727608672062
testvideo,41840,42090,41965,0.1354141177390033
testvideo,41880,42130,42005,0.20473516601263417
testvideo,41920,42170,42045,0.2577483804521767
testvideo,41960,42210,42085,0.3059810080138354
testvideo,42000,42250,42125,0.31595731532499977
testvideo,42040,42290,42165,0.3070619990549865
testvideo,42080,42330,42205,0.2545836826934705
testvideo,42120,42370,42245,0.22654134012915947
testvideo,42160,42410,42285,0.17901716225275163
testvideo,42200,42450,42325,0.11762847987704243
testvideo,42240,42490,42365,0.08627694771477956
testvideo,42280,42530,42405,0.053669434310088644
testvideo,42320,42570,42445,0.033482001253350456
testvideo,42360,42610,42485,0.028778189818830097
testvideo,42400,42650,42525,0.028458937106031684
testvideo,42440,42690,42565,0.03720153846524848
testvideo,42480,42730,42605,0.055738619977116585
testvideo,42520,42770,42645,0.09295025887006819
testvideo,42560,42810,42685,0.11157904989287214
testvideo,42600,42850,42725,0.15150547979451634
testvideo,42640,42890,42765,0.1694566428490906
testvideo,42680,42930,42805,0.1730245728182616
testvideo,42720,42970,42845,0.16365344567481374
testvideo,42760,43010,42885,0.193722538284527
testvideo,42800,43050,42925,0.1740614984679854
testvideo,42840,43090,42965,0.16047230341051957
testvideo,42880,43130,43005,0.1434407657197869
testvideo,42920,43170,43045,0.13384982077860816
testvideo,42960,43210,43085,0.09053709847655877
testvideo,43000,43250,43125,0.085441429962749
testvideo,43040,43290,43165,0.10904290413345505
testvideo,43080,43330,43205,0.12656976079598486
testvideo,43120,43370,43245,0.16685755514946352
testvideo,43160,43410,43285,0.2014294707688081
testvideo,43200,43450,43325,0.23433478747332448
testvideo,43240,43490,43365,0.21669001448313438
testvideo,43280,43530,43405,0.20661241840835617
testvideo,43320,43570,43445,0.17660145212978395
testvideo,43360,43610,43485,0.1324110361036994
testvideo,43400,43650,43525,0.09244677973747555
testvideo,43440,43690,43565,0.05400187466155443
testvideo,43480,43730,43605,0.0355208231209151
testvideo,43520,43770,43645,0.024032119843579093
testvideo,43560,43810,43685,0.016667753917049662
testvideo,43600,43850,43725,0.014578310521660592
testvideo,43640,43890,43765,0.029526132699449537
testvideo,43680,43930,43805,0.05388815752460287
testvideo,43720,43970,43845,0.08103462783720314
testvideo,43760,44010,43885,0.1339353384976972
testvideo,43800,44050,43925,0.17665748476781076
testvideo,43840,44090,43965,0.19780822506949425
testvideo,43880,44130,44005,0.16517086564496516
testvideo,43920,44170,44045,0.14016744888991395
testvideo,43960,44210,44085,0.09255177832688816
testvideo,44000,44250,44125,0.04899914900687529
testvideo,44040,44290,44165,0.02987022196700732
testvideo,44080,44330,44205,0.01703179662220169
testvideo,44120,44370,44245,0.016634296727433974
testvideo,44160,44410,44285,0.020217044909570166
testvideo,44200,44450,44325,0.030490576294460937
testvideo,44240,44490,44365,0.03337256625259219
testvideo,44280,44530,44405,0.03310369573025522
testvideo,44320,44570,44445,0.03236151696687289
testvideo,44360,44610,44485,0.033096308443941166
testvideo,44400,44650,44525,0.034223009232662784
testvideo,44440,44690,44565,0.05503131342335397
testvideo,44480,44730,44605,0.12249526046260052
testvideo,44520,44770,44645,0.14463144601318753
testvideo,44560,44810,44685,0.18823174164935663
testvideo,44600,44850,44725,0.2506021793463759
testvideo,44640,44890,44765,0.2837147087843586
testvideo,44680,44930,44805,0.34824271900907183
testvideo,44720,44970,44845,0.34527955445218944
testvideo,44760,45010,44885,0.39314057488580734
testvideo,44800,45050,44925,0.39515997404439007
testvideo,44840,45090,44965,0.35403701001453863
testvideo,44880,45130,45005,0.3093777295749648
testvideo,44920,45170,45045,0.2226931736376813
testvideo,44960,45210,45085,0.18522180413310005
testvideo,45000,45250,45125,0.10806935261034784
testvideo,45040,45290,45165,0.10216601057229434
testvideo,45080,45330,45205,0.10945088650120205
testvideo,45120,45370,45245,0.18369196404638327
testvideo,45160,45410,45285,0.25249263609854333
testvideo,45200,45450,45325,0.3829150080332133
testvideo,45240,45490,45365,0.4496493303571145
testvideo,45280,45530,45405,0.4604570452375038
testvideo,45320,45570,45445,0.4643004102626849
testvideo,45360,45610,45485,0.417003896380766
testvideo,45400,45650,45525,0.30915495822055056
testvideo,45440,45690,45565,0.24295327795244234
testvideo,45480,45730,45605,0.1785527222545437
testvideo,45520,45770,45645,0.11824048659661741
testvideo,45560,45810,45685,0.0776470200872463
testvideo,45600,45850,45725,0.052243805391575325
testvideo,45640,45890,45765,0.043513591504430515
testvideo,45680,45930,45805,0.05927721328373201
testvideo,45720,45970,45845,0.1253873861883931
testvideo,45760,46010,45885,0.14089147726451098
testvideo,45800,46050,45925,0.15982450700967427
testvideo,45840,46090,45965,0.1979718490263397
testvideo,45880,46130,46005,0.18998337263836548
testvideo,45920,46170,46045,0.16889927709878513
testvideo,45960,46210,46085,0.1309849330293179
testvideo,46000,46250,46125,0.11669428312261627
testvideo,46040,46290,46165,0.07862869841180319
testvideo,46080,46330,46205,0.07244790312590679
testvideo,46120,46370,46245,0.05637981631167307
